date;Afghanistan;Albania;Algeria;Andorra;Angola;Antigua and Barbuda;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bhutan;Bolivia;Bosnia and Herzegovina;Botswana;Brazil;Brunei;Bulgaria;Burkina Faso;Burma;Burundi;Cabo Verde;Cambodia;Cameroon;Canada;Central African Republic;Chad;Chile;China;Colombia;Comoros;Congo (Brazzaville);Congo (Kinshasa);Costa Rica;Cote d'Ivoire;Croatia;Cuba;Cyprus;Czechia;Denmark;Diamond Princess;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Eswatini;Ethiopia;Fiji;Finland;France;Gabon;Gambia;Georgia;Germany;Ghana;Greece;Grenada;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Holy See;Honduras;Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Korea, South;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia
2020-05-18;7072;948;7201;761;50;25;8371;4823;7068;16269;3387;96;7184;23870;88;30572;55559;18;339;21;4263;2304;25;255368;141;2235;796;191;42;328;122;3529;79411;327;519;54647;84063;16295;11;412;1538;866;2119;2228;1881;917;8586;11166;712;1518;16;12725;33582;12764;1413;719;39;1784;205;352;18;6380;180051;1432;24;701;176551;5735;2836;22;1912;2796;1032;124;533;12;2798;3535;1802;100328;18010;122492;3554;24200;16643;225886;520;16259;629;6751;912;11078;985;15691;1216;19;1009;931;1;229
2020-05-19;7653;949;7377;761;52;25;8809;5041;7072;16321;3518;96;7532;25121;90;31508;55791;18;130;21;4481;2321;25;271885;141;2259;796;193;42;335;122;3529;80493;366;545;58167;84063;16935;11;420;1629;882;2153;2232;1887;918;8647;11242;712;1618;16;13223;34151;13484;1498;825;39;1791;208;365;18;6399;180933;1502;24;707;177778;6096;2840;22;2133;2863;1038;125;533;12;2955;3556;1802;106475;18496;124603;3611;24251;16659;226699;520;16287;649;6751;963;11110;988;16764;1243;19;1012;954;1;233
2020-05-20;8145;964;7542;762;52;25;9283;5271;7081;16353;3631;97;7888;26738;90;32426;55983;18;130;21;4919;2338;25;291579;141;2292;809;199;42;349;122;3733;81575;418;565;62205;84063;17687;34;420;1731;897;2231;2234;1900;922;8721;11315;712;1828;16;13477;34854;14229;1571;890;39;1794;217;389;18;6443;181700;1567;24;713;178473;6269;2850;22;2265;2863;1089;125;596;12;2955;3598;1803;112028;19189;126949;3724;24315;16667;227364;529;16321;672;6969;1029;11122;989;17568;1270;19;1016;961;1;238
2020-05-21;8676;969;7728;762;58;25;9931;5606;7095;16404;3749;97;8174;28511;90;33371;56235;18;135;21;5187;2350;29;310087;141;2331;812;199;42;356;123;4288;82742;436;588;66169;84063;18330;34;469;1835;903;2301;2237;1908;923;8754;11380;712;2047;16;13657;35306;15003;1640;903;39;1800;220;399;18;6493;181951;1567;24;721;179021;6269;2853;22;2512;3067;1109;127;734;12;3204;3641;1803;118226;20162;129341;3877;24391;16683;228006;534;16362;684;7234;1109;11142;1003;18609;1313;19;1025;1024;1;240
2020-05-22;9216;981;7918;762;60;25;10649;5928;7099;16436;3855;97;8414;30205;90;34303;56511;18;135;21;5579;2372;30;330890;141;2372;814;199;42;362;123;4400;83947;479;611;70445;84081;19131;78;469;1945;911;2341;2243;1916;927;8813;11428;712;2270;16;13989;35828;15786;1725;960;39;1807;225;433;18;6537;182354;1728;25;723;179710;6486;2874;22;2743;3067;1114;127;812;12;3477;3678;1803;124794;20796;131652;3964;24506;16690;228658;544;16385;700;7919;1161;11165;1004;19564;1350;19;1030;1086;2;249
2020-05-23;9998;989;8113;762;61;25;11353;6302;7114;16486;3982;100;8802;32078;92;35244;56810;18;135;24;5915;2391;30;347398;141;2408;814;201;42;371;124;4400;85151;552;648;80287;84084;20177;78;487;2025;918;2366;2243;1931;927;8890;11487;712;2270;16;14422;36258;16513;1819;960;39;1821;238;494;18;6568;182694;1934;25;728;179986;6617;2876;22;3054;3176;1114;127;865;12;3477;3713;1804;131423;21745;133521;4272;24582;16712;229327;550;16410;704;7919;1192;11190;1025;20464;1365;19;1046;1097;2;255
2020-05-24;10582;998;8306;762;69;25;12076;6661;7114;16503;4122;100;9138;33610;92;36198;57092;18;191;24;6263;2401;35;363211;141;2427;814;201;42;380;124;4890;86106;604;675;83996;84095;21175;87;487;2141;930;2376;2244;1941;935;8955;11559;712;2270;16;14801;36756;17265;1915;960;39;1823;250;582;18;6579;182709;1934;25;730;180328;6683;2878;22;3424;3275;1114;135;865;12;3950;3741;1804;138536;22271;135701;4469;24639;16717;229858;552;16451;708;8531;1214;11206;1032;21302;1403;19;1047;1114;2;265
2020-05-25;11173;1004;8503;763;70;25;12628;7113;7126;16539;4271;100;9171;35585;92;37144;57342;18;191;27;6660;2406;35;374898;141;2433;832;203;42;390;124;4890;87119;652;687;88891;84102;21981;87;487;2297;951;2423;2244;1947;937;9002;11586;712;2468;16;15073;37355;17967;1983;1043;39;1824;256;655;18;6599;183067;2135;25;731;180600;6808;2882;23;3760;3275;1178;137;958;12;4189;3756;1804;144950;22750;137724;4632;24698;16734;230158;556;16472;711;8969;1286;11225;1038;21967;1433;19;1049;1119;2;265
2020-05-26;11831;1029;8697;763;70;25;13228;7402;7139;16557;4403;100;9366;36751;92;38059;57455;18;208;27;7136;2416;35;391222;141;2443;832;206;42;390;124;5436;88090;671;700;92855;84103;23003;87;487;2403;956;2477;2244;1963;939;9050;11627;712;2468;16;15264;37355;18756;2042;1043;39;1834;261;701;18;6628;182847;2238;25;732;181200;7117;2892;23;3954;3275;1178;139;1174;12;4401;3771;1804;150793;23165;139511;4848;24735;16757;230555;564;16502;718;8969;1348;11265;1038;22575;1468;19;1053;1140;2;266
2020-05-27;12456;1050;8857;763;71;25;13933;7774;7150;16591;4568;100;9692;38292;92;38956;57592;18;210;28;7768;2435;35;411821;141;2460;845;206;42;390;124;5436;88989;702;715;97183;84106;24104;87;571;2546;984;2556;2244;1974;939;9086;11680;712;2697;16;15723;38103;19666;2109;1043;39;1840;272;731;18;6692;183038;2319;25;735;181524;7303;2903;23;4145;3275;1195;139;1320;12;4640;3793;1805;158086;23851;141591;5135;24803;16793;231139;569;16528;720;9304;1471;11344;1047;23267;1520;19;1057;1161;2;266
2020-05-28;13036;1076;8997;763;74;25;14702;8216;7165;16628;4759;101;10052;40321;92;39858;57849;18;210;31;8387;2462;35;438238;141;2477;847;206;42;390;124;5436;89976;755;726;101837;84106;25366;87;571;2660;1000;2641;2245;1983;941;9140;11712;712;2914;16;16068;38471;20793;2194;1043;39;1851;279;831;18;6743;186364;2431;25;738;182196;7303;2906;23;4348;3553;1195;150;1320;12;4752;3816;1805;165386;24538;143849;5457;24841;16872;231732;569;16598;728;9576;1618;11402;1048;24112;1594;19;1061;1168;2;269
2020-05-29;13659;1099;9134;764;81;25;15419;8676;7184;16655;4989;102;10449;42844;92;40764;58061;18;224;31;8731;2485;35;465166;141;2485;847;207;42;405;124;5436;90909;874;759;105532;84123;26688;87;571;2833;1022;2750;2245;2005;942;9196;11793;712;2914;16;16531;38571;22082;2278;1306;39;1859;279;968;18;6776;186923;2613;25;746;182922;7616;2909;23;4607;3656;1256;150;1584;12;4752;3841;1805;173491;25216;146668;5873;24876;16987;232248;575;16673;730;9932;1745;11441;1052;25184;1662;19;1064;1172;2;273
2020-05-30;14525;1122;9267;764;84;25;16214;8927;7192;16685;5246;102;10793;44608;92;41658;58186;18;224;33;9592;2494;35;498440;141;2499;847;224;63;421;125;5904;91681;962;759;118720;84128;28236;106;571;2966;1047;2799;2246;2025;944;9230;11833;712;3194;16;16908;38571;23449;2395;1306;39;1865;283;1063;18;6826;188752;2655;25;757;183189;7768;2915;23;4739;3706;1256;152;1865;12;5094;3867;1806;181827;25773;148950;6179;24929;17012;232664;581;16716;734;10382;1888;11468;1064;26192;1722;19;1065;1191;2;280
2020-05-31;15205;1137;9394;764;86;26;16851;9282;7202;16731;5494;102;11398;47153;92;42556;58381;18;232;43;9982;2510;35;514849;141;2513;847;224;63;435;125;5904;92479;1011;778;123550;84146;29383;106;611;3070;1056;2833;2246;2045;944;9268;11869;712;3354;16;17285;39098;24985;2517;1306;39;1869;285;1172;18;6859;189009;2655;25;783;183410;8070;2917;23;5087;3706;1256;153;2124;12;5202;3876;1806;190609;26473;151466;6439;24990;17071;232997;586;16751;739;10858;1962;11503;1070;27043;1748;19;1066;1220;2;288
2020-06-01;15750;1143;9513;765;86;26;17415;9492;7221;16733;5662;102;11871;49534;92;43403;58517;18;243;43;10531;2524;38;526447;141;2519;847;228;63;458;125;6397;93288;1069;790;129020;84154;30493;106;611;3195;1084;2951;2246;2083;949;9302;11899;712;3569;16;17572;39098;26384;2582;1306;39;1870;293;1257;18;6885;189348;2655;25;794;183594;8070;2918;23;5336;3844;1339;153;2226;12;5362;3892;1806;198370;26940;154445;6868;25062;17169;233197;588;16787;746;11308;2021;11541;1083;27762;1817;19;1066;1233;2;296
2020-06-02;16509;1164;9626;844;86;26;18319;10009;7229;16759;5935;102;12311;52445;92;44255;58615;18;244;47;10991;2535;40;555383;141;2538;881;232;63;466;125;6585;93960;1069;803;132548;84161;31833;132;611;3326;1105;3024;2246;2092;952;9364;11934;712;3779;18;17752;40414;27536;2653;1306;39;1870;294;1344;18;6887;188582;2803;25;796;183879;8297;2937;23;5586;3886;1339;153;2226;12;5527;3921;1806;207191;27549;157562;7387;25066;17285;233515;590;16837;755;11571;2093;11590;1110;28649;1845;19;1071;1242;2;311
2020-06-03;17267;1184;9733;851;86;26;19268;10524;7240;16771;6260;102;12815;55140;92;45116;58685;18;244;47;11638;2551;40;584016;141;2560;884;233;63;477;125;6585;94641;1173;820;137490;84160;33354;132;611;3495;1157;3110;2246;2107;958;9438;11971;712;3935;18;18040;40966;28615;2705;1306;39;1880;295;1486;18;6911;188934;2902;26;800;184121;8548;2937;23;5760;3933;1339;153;2507;12;5690;3931;1806;216824;28233;160696;8168;25111;17377;233836;591;16867;757;12067;2216;11629;1123;29359;1871;19;1079;1256;4;316
2020-06-04;18054;1197;9831;852;86;26;20197;11221;7247;16805;6522;102;13296;57563;92;45981;58767;18;261;47;12245;2594;40;614941;141;2585;885;236;63;502;125;6789;95269;1288;828;142154;84171;35120;132;611;3644;1194;3262;2247;2119;958;9494;12011;712;4054;18;18319;40966;29767;2781;1306;39;1890;300;1636;18;6911;189701;2955;26;801;184472;8885;2952;23;6154;3991;1339;153;2640;12;5880;3954;1806;226713;28818;164270;8840;25142;17495;234013;591;16911;765;12067;2340;11668;1142;29921;1899;19;1082;1306;4;321
2020-06-05;18969;1212;9935;852;86;26;21037;11817;7252;16843;6860;102;13835;60391;92;46868;58907;19;261;48;12728;2606;40;645771;141;2627;888;236;63;536;125;7392;95947;1451;836;146361;84177;36635;132;635;3764;1228;3431;2247;2133;960;9529;12075;712;4123;18;18708;41575;31115;2849;1306;39;1910;305;1805;18;6941;190312;3101;26;805;184924;9168;2967;23;6485;4060;1368;153;2740;12;5971;3970;1806;236184;29521;167156;9846;25163;17562;234531;595;16958;784;12312;2474;11719;1147;30644;1936;19;1085;1312;4;334
2020-06-06;19551;1232;10050;852;88;26;22020;12364;7259;16898;7239;103;14383;63026;92;47751;59072;19;261;48;13358;2606;40;672846;141;2711;888;240;83;542;125;7599;96475;1570;836;160351;84186;38027;141;683;3878;1263;3557;2247;2173;960;9567;12124;712;4169;18;19195;42728;32612;2934;1306;39;1931;322;1934;18;6964;190891;3101;26;808;185450;9462;2980;23;6792;4117;1368;154;3072;12;6155;3990;1806;246622;30514;169425;11098;25183;17752;234801;596;17000;795;12511;2600;11776;1158;31131;1974;19;1086;1320;4;345
2020-06-07;20342;1246;10154;852;91;26;22794;13130;7265;16902;7553;103;14763;65769;92;48630;59226;19;261;59;13643;2606;40;691758;141;2727;889;242;83;554;126;7908;97178;1634;837;166756;84191;39236;141;683;4016;1318;3739;2247;2191;964;9628;12148;712;4207;18;19600;43120;34079;3015;1306;39;1939;333;2020;18;6981;191234;3101;26;809;185750;9638;2997;23;7055;4117;1368;154;3334;12;6327;4008;1807;257486;31186;171789;12366;25201;17863;234998;598;17039;808;12694;2767;11814;1194;31848;2007;19;1088;1331;4;359
2020-06-08;20917;1263;10265;852;92;26;23620;13325;7267;16968;7876;103;15417;68504;92;49453;59348;19;288;59;13949;2704;42;707412;141;2810;890;244;83;567;126;8060;97779;1850;839;171452;84195;40719;141;683;4106;1342;3881;2247;2200;970;9697;12162;712;4278;18;20126;43378;35444;3104;1306;39;1940;340;2156;18;7001;191445;3101;28;812;186109;9910;3049;23;7502;4216;1389;154;3538;12;6450;4014;1807;265928;32033;173832;13481;25207;18032;235278;599;17060;831;12859;2872;11852;1234;32510;2032;19;1088;1350;4;370
2020-06-09;21459;1299;10382;852;96;26;24761;13675;7274;16979;8191;103;15731;71675;92;50265;59437;20;305;59;14644;2728;42;739503;141;2889;891;246;83;585;126;8312;98241;1850;844;175365;84198;42078;141;728;4259;1375;3995;2247;2205;972;9751;12201;712;4331;18;20415;43917;36829;3191;1306;39;1947;371;2336;18;7025;191849;3247;28;818;186506;10201;3058;23;7866;4258;1389;156;3662;12;6935;4017;1807;276146;33076;175927;14268;25215;18180;235561;605;17111;845;13074;2989;11902;1263;33140;2055;19;1089;1368;4;383
2020-06-10;22142;1341;10484;852;113;26;25987;14103;7285;17005;8530;103;16200;74865;96;51066;59569;20;305;59;15281;2775;48;772416;141;2993;891;248;83;615;126;8681;98720;1888;846;181062;84209;43682;162;728;4390;1461;4181;2249;2211;974;9824;12216;712;4373;18;20808;44440;38284;3274;1306;41;1958;398;2506;18;7040;192394;3375;28;827;186522;10201;3068;23;8221;4258;1389;156;3796;12;7360;4027;1807;286605;34316;177938;15414;25231;18355;235763;605;17146;863;13319;3094;11947;1269;33823;2093;19;1092;1388;4;397
2020-06-11;22890;1385;10589;852;118;26;27373;14669;7289;17034;8882;103;16667;78052;96;51816;59711;20;305;62;16165;2832;48;802828;141;3086;892;260;85;657;126;8681;99159;1952;848;186698;84216;45212;162;728;4515;1538;4404;2249;2219;975;9855;12235;712;4398;18;21437;44440;39726;3373;1306;41;1965;449;2670;18;7064;192819;3463;28;831;186691;10358;3088;23;8561;4372;1389;158;3941;12;7669;4039;1807;297535;35295;180156;16675;25238;18569;236142;611;17187;890;13872;3215;12003;1298;34432;2166;19;1094;1402;4;410
2020-06-12;23546;1416;10698;853;130;26;28764;15281;7294;17064;9218;103;17269;81523;96;52520;59819;20;388;62;16929;2893;48;828810;141;3191;892;261;85;697;126;8681;99595;2044;848;193452;84228;46858;163;728;4637;1612;4684;2249;2233;980;9938;12299;712;4441;18;22008;45778;41303;3481;1306;41;1970;472;2915;18;7073;193546;3463;28;843;187226;10856;3108;23;8982;4426;1460;159;3941;12;8132;4053;1807;308993;36406;182525;17770;25250;18795;236305;614;17250;915;13872;3305;12051;1326;34952;2166;19;1096;1422;4;421
2020-06-13;24102;1464;10810;853;138;26;30295;16004;7320;17078;9570;103;17713;84379;96;53241;59918;20;412;66;17842;2893;60;850514;141;3266;892;261;85;726;128;8681;100043;2057;848;201634;84286;48746;176;728;4724;1662;4848;2251;2238;980;9991;12339;712;4449;18;22572;46356;42980;3603;1306;65;1973;486;3166;18;7087;194072;3463;28;851;187267;11118;3112;23;9491;4484;1460;159;4165;12;8455;4064;1808;320922;37420;184955;18950;25295;18972;236651;615;17293;953;14238;3457;12085;1384;35466;2207;19;1097;1442;4;446
2020-06-14;24766;1521;10919;853;140;26;31577;16667;7335;17109;9957;103;18227;87520;96;53973;60029;20;442;66;18459;2893;60;867624;141;3290;894;261;85;750;128;8681;100404;2057;850;208572;84335;50939;176;728;4778;1715;5084;2252;2248;983;10024;12393;712;4465;18;22962;46751;44598;3720;1306;96;1973;490;3345;18;7104;194479;3463;28;864;187518;11964;3121;23;9845;4532;1460;159;4165;12;8858;4069;1810;332424;38277;187427;20209;25303;19055;236989;617;17369;961;14496;3594;12121;1437;35920;2285;19;1097;1446;4;458
2020-06-15;25527;1590;11031;853;142;26;32785;17064;7347;17135;10324;103;19013;90619;97;54680;60100;21;483;67;19073;3040;60;888271;141;3341;894;262;85;760;128;9864;100763;2222;850;213715;84378;53063;176;883;4837;1744;5439;2254;2262;985;10064;12417;712;4501;18;23271;47322;46289;3826;1306;109;1974;506;3521;18;7108;194631;4033;30;879;187682;11964;3134;23;10272;4572;1492;159;4441;12;9178;4076;1811;343091;39294;189876;21315;25321;19237;237290;621;17439;979;15192;3727;12155;1486;36431;2472;19;1097;1464;4;498
2020-06-16;26310;1672;11147;854;148;26;34159;17489;7370;17189;10662;104;19553;94481;97;55369;60155;22;532;67;19883;3085;60;923189;141;3453;895;262;104;781;128;9864;101087;2410;853;218728;84422;54931;197;883;4974;1796;5679;2255;2273;985;10111;12450;712;4539;18;23686;47943;47856;3941;1664;121;1975;520;3630;18;7112;194975;4114;34;879;188252;12193;3148;23;10706;4639;1492;171;4547;12;9656;4077;1812;354065;40400;192439;22700;25334;19495;237500;621;17484;981;15542;3860;12198;1615;36958;2562;19;1098;1473;4;509
2020-06-17;26874;1722;11268;854;155;26;35552;18033;7391;17203;10991;104;19961;98489;97;56032;60244;22;572;67;20685;3141;79;955377;141;3542;899;262;104;792;128;9864;101491;2564;854;220628;84458;57046;197;883;5100;1871;6063;2258;2280;985;10162;12494;712;4545;18;24105;48490;49219;4066;1664;131;1977;563;3759;18;7117;195433;4229;34;888;188604;12590;3203;23;11251;4668;1492;171;4688;12;10299;4078;1812;366946;41431;195051;24254;25341;19783;237828;626;17530;987;15877;4044;12257;1756;37533;2657;19;1104;1489;4;516
2020-06-18;27532;1788;11385;855;166;26;37510;18698;7409;17223;11329;104;20430;102292;97;56657;60348;22;597;67;21499;3174;79;978142;141;3674;899;286;104;823;129;9864;101877;2605;854;225103;84494;60217;210;883;5283;1939;6444;2269;2295;985;10280;12544;712;4557;18;24645;49097;50437;4200;1664;142;1977;586;3954;18;7119;195900;4340;36;893;189817;12929;3227;23;11868;4841;1492;183;4916;12;10739;4079;1814;380532;42762;197647;25717;25355;20036;238159;638;17588;1001;15877;4257;12306;1833;38074;2657;19;1108;1495;4;542
2020-06-19;27878;1838;11504;855;172;26;39570;19157;7411;17271;11767;104;20916;105535;97;57333;60476;22;650;68;22476;3273;89;1032913;141;3755;900;286;104;848;129;10638;102314;2605;858;231393;84494;63276;210;883;5477;2058;6874;2280;2305;985;10406;12591;712;4565;18;25068;49731;52211;4329;1664;142;1979;623;4070;18;7133;196711;4428;36;896;190299;13203;3237;23;12509;4904;1541;183;4980;12;11258;4081;1815;395048;43803;200262;27352;25368;20339;238011;652;17658;1008;16779;4374;12373;1916;38678;2789;19;1110;1510;4;581
2020-06-20;28424;1891;11631;855;176;26;41204;19708;7461;17323;12238;104;21331;108775;97;57936;60550;22;650;68;23512;3273;89;1067579;141;3872;901;287;104;863;129;11610;102762;2686;858;236748;84553;65633;247;883;5672;2127;7276;2299;2309;985;10448;12591;712;4565;18;25778;49731;53758;4475;1664;143;1981;627;4469;18;7142;197352;4428;37;898;190670;13717;3256;23;12755;4960;1541;183;5077;12;12306;4086;1815;410451;45029;202584;29222;25374;20633;238275;657;17725;1015;17225;4478;12421;1998;39145;2981;19;1111;1536;4;601
2020-06-21;28833;1962;11771;855;183;26;42785;20268;7474;17341;12729;104;21764;112306;97;58505;60550;22;765;68;24388;3273;89;1083341;141;3905;903;290;144;890;129;11892;103078;2808;858;242355;84572;68652;247;883;5826;2213;7492;2317;2312;986;10498;12591;712;4582;18;26677;50640;55233;4626;1664;143;1981;635;4532;18;7143;197636;4428;37;906;191272;14154;3266;23;13145;4988;1541;184;5077;12;12769;4094;1815;425282;45891;204952;30868;25379;20778;238499;659;17780;1033;17732;4738;12438;2073;39650;3356;19;1111;1587;4;626
2020-06-22;29157;1995;11920;855;186;26;44931;20588;7492;17380;13207;104;22407;115786;97;59023;60550;23;807;68;25493;3525;89;1106470;141;3984;903;291;144;944;130;12041;103418;2963;858;246963;84624;71183;247;1087;5924;2277;7677;2336;2315;988;10523;12727;712;4599;18;27370;50640;56809;4808;1664;143;1981;643;4663;18;7144;198009;4739;41;908;191768;14154;3287;23;13769;4988;1556;205;5211;12;13356;4102;1815;440215;46845;207525;32676;25383;21082;238720;665;17820;1042;18231;4797;12484;2169;40291;3356;19;1111;1603;12;650
2020-06-23;29481;2047;12076;855;189;26;47203;21006;7521;17408;13715;104;23062;119198;97;59487;60810;23;850;70;26389;3588;89;1145906;141;4114;907;292;144;982;130;12270;103767;3051;860;250767;84653;73572;265;1087;6027;2368;7904;2366;2318;990;10650;12761;712;4617;18;27936;51643;58141;4973;1664;143;1982;674;4848;18;7155;198526;4849;42;911;192480;14568;3302;23;14540;5040;1556;206;5324;12;13943;4107;1815;456183;47896;209970;34502;25391;21512;238833;670;17879;1047;18765;4952;12535;2216;41033;3726;19;1111;1622;17;652
2020-06-24;29640;2114;12248;855;197;26;49851;21717;7558;17449;14305;104;23570;122660;97;59945;60898;23;902;70;27487;3676;92;1188631;141;4242;919;293;144;999;130;12592;104087;3099;860;254416;84673;77113;265;1087;6213;2515;8164;2388;2319;991;10777;12815;712;4630;18;28631;51643;59561;5150;1664;144;1983;690;5034;18;7167;198607;4956;42;914;192871;15013;3310;23;14819;5174;1556;209;5429;12;14571;4114;1817;473105;49009;212501;36702;25396;22044;239410;678;17963;1071;19285;5206;12563;2268;41879;3954;19;1111;1644;17;662
2020-06-25;30175;2192;12445;855;212;65;52457;22488;7595;17477;14852;104;24081;126606;97;60382;61007;23;1017;70;28503;3796;92;1228114;141;4408;934;293;144;1003;130;12592;104463;3244;863;259064;84701;80599;272;1087;6411;2684;8334;2483;2321;992;10870;12836;712;4635;18;29141;53156;61130;5336;2001;144;1984;706;5175;18;7172;198607;5087;43;917;193371;15473;3321;23;15619;5174;1556;215;5543;12;15366;4123;1818;490401;50187;215096;39139;25405;22400;239706;684;18055;1086;19750;5384;12602;2363;42788;4204;19;1111;1662;17;681
2020-06-26;30451;2269;12685;855;212;65;55343;23247;7601;17522;15369;104;24805;130474;97;60713;61106;24;1053;70;29423;3935;92;1274974;141;4513;941;293;144;1027;139;12592;104629;3340;865;263360;84725;84442;272;1087;6552;2836;8739;2539;2325;992;11038;12875;712;4643;18;29764;53856;62755;5517;2001;167;1986;728;5425;18;7191;200195;5209;43;919;194036;15834;3343;23;15828;5260;1614;215;5722;12;15994;4127;1820;508953;51427;217724;41193;25414;22800;239961;686;18162;1104;20319;5533;12653;2432;43703;4446;19;1112;1697;24;684
2020-06-27;30616;2330;12968;855;259;65;57744;23909;7686;17580;15890;104;25267;133978;97;61095;61209;24;1124;75;30676;3935;92;1313667;141;4625;941;296;170;1091;141;12592;104878;3429;865;267766;84743;88591;272;1087;6690;2979;8944;2624;2330;994;11298;12875;712;4643;18;30619;54574;63923;5727;2001;191;1986;745;5570;18;7198;200195;5209;44;921;194458;16431;3366;23;16397;5291;1614;230;5777;12;17007;4138;1820;528859;52812;220180;43262;25437;23421;240136;690;18254;1111;20319;5811;12715;2494;44391;4513;19;1115;1719;24;729
2020-06-28;30967;2402;13273;855;267;69;59933;24645;7764;17654;16424;104;25705;137787;97;61475;61295;24;1149;76;31524;3935;92;1344143;141;4691;959;299;170;1155;141;12592;105193;3429;866;271982;84757;91769;272;1087;6827;3130;9101;2691;2332;994;11603;12875;712;4643;18;31373;55255;65188;5934;2001;191;1987;781;5689;18;7198;199476;5209;45;924;194693;16742;3376;23;16930;5342;1614;230;5777;12;18082;4142;1821;548318;54010;222669;45402;25439;23755;240310;696;18366;1121;21327;6070;12757;2590;44942;5017;19;1116;1740;27;768
2020-06-29;31238;2466;13571;855;276;69;62268;25127;7834;17723;16968;104;26239;141801;97;61790;61361;24;1187;77;32125;4325;175;1368195;141;4831;959;299;170;1165;141;12592;105830;3613;866;275999;84780;95043;272;1087;6939;3269;9214;2725;2340;996;11805;12951;712;4656;18;31816;55665;66754;6173;2001;191;1987;795;5846;18;7209;201522;5394;47;926;195042;17351;3390;23;17409;5351;1654;235;5933;12;18818;4145;1822;566840;55092;225205;47151;25462;24441;240436;698;18476;1128;21819;6190;12800;2677;45524;5296;19;1117;1745;27;770
2020-06-30;31517;2535;13907;855;284;69;64530;25542;7920;17766;17524;104;26758;145483;97;62118;61427;24;1199;77;33219;4453;227;1402041;141;4989;962;299;170;1227;141;12592;106097;3745;866;279393;84785;97846;303;1087;7039;3459;9499;2777;2341;998;11954;12968;712;4682;18;32568;56432;68311;6438;2001;203;1989;812;5846;18;7214;202063;5394;49;928;195418;17741;3409;23;18096;5391;1654;245;5975;12;19558;4155;1824;585481;56385;227662;49109;25473;25244;240578;702;18615;1132;22308;6366;12850;2799;46195;5506;19;1118;1778;27;780
2020-07-01;31836;2580;14272;855;291;69;67197;26065;8001;17873;18112;104;27414;149258;97;62424;61509;28;1199;77;34227;4606;227;1448753;141;5154;962;303;170;1267;141;12592;106288;3745;866;282043;84816;102009;303;1382;7122;3753;9702;2831;2348;999;12046;12994;712;4704;18;33387;58257;69814;6736;2001;203;1989;840;5846;18;7236;202981;5513;49;931;195893;18134;3432;23;19011;5404;1654;248;6040;12;20262;4157;1825;604641;57770;230211;51524;25477;26257;240760;707;18838;1133;41065;6673;12904;2878;46940;6261;19;1121;1788;35;804
2020-07-02;32022;2662;14657;855;315;69;69941;26658;8066;17941;18684;104;27837;153277;97;62698;61598;28;1199;77;35528;4788;227;1496858;141;5315;967;304;170;1301;141;12592;106643;3788;868;284541;84830;106110;303;1382;7189;4023;9992;2912;2353;999;12178;13015;712;4715;18;34197;59468;71299;7000;3071;215;1990;873;5846;18;7241;203640;5513;55;939;196370;18134;3458;23;20072;5450;1654;250;6101;12;21120;4166;1830;625544;59394;232863;53708;25489;27047;240961;715;19055;1136;42574;6941;12967;2991;47859;6767;19;1122;1796;35;819
2020-07-03;32324;2752;15070;855;328;68;72786;27320;8260;18050;19267;104;28410;156391;97;62997;61727;30;1199;77;36818;4962;277;1539081;141;5497;980;306;191;1382;141;12592;106962;3918;871;288089;84838;109505;309;1557;7311;4311;10244;3008;2361;999;12319;13032;712;4736;18;35148;60657;72711;7267;3071;215;1991;909;5846;18;7242;204222;5620;55;943;196780;19388;3486;23;21293;5521;1765;256;6230;12;22116;4172;1830;648315;60695;235429;56020;25498;28055;241184;721;19185;1147;45719;7188;13030;3064;48672;6878;19;1122;1830;35;833
2020-07-04;32672;2819;15500;855;346;68;75376;27900;8443;18165;19801;104;28857;159679;97;63270;61838;30;1199;78;38071;4962;277;1577004;141;5677;987;313;191;1421;141;12592;107185;3969;871;291847;84857;113389;309;1557;7379;4621;10462;3094;2369;1002;12440;13032;712;4736;18;36184;61535;74035;7507;3071;215;1993;954;5846;18;7248;204222;5620;57;948;197198;19388;3511;23;22501;5570;1765;272;6294;12;22921;4174;1830;673165;62142;237878;58354;25509;29170;241419;728;19461;1150;47171;7577;13091;3178;49303;7094;19;1123;1855;35;869
2020-07-05;32951;2893;15941;855;346;68;77815;28606;8583;18280;20324;104;29367;162417;98;63554;62016;30;1199;80;39297;4962;277;1603055;141;5740;987;313;191;1451;141;12592;107394;3969;872;295532;84871;117110;311;1557;7411;4996;10772;3151;2372;1003;12515;13033;712;4792;18;37425;61958;75253;7777;3071;215;1993;988;5846;19;7253;204222;5620;57;951;197523;20085;3519;23;23248;5610;1765;273;6333;12;23943;4183;1830;697413;63749;240438;60479;25527;29958;241611;732;19668;1164;48574;7886;13137;3356;49941;7377;19;1124;1873;79;874
